dcas_bbl,dcas_hnum,display_hnum,dcas_sname,sname_1b,parcel_name,display_name,agency,primary_use_code,primary_use_text,reviewed
2027930028,1691,1691,WEEKS AVENUE,WEEKS AVENUE,PS 70 & MINI SCHOOL,PS 70 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
4133530020,14602,14602,NEW YORK BOULEVARD,NEW YORK BOULEVARD,PS 52 & PLAYGROUND,PS 52 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2029790036,1209,1209,HOE AVENUE,HOE AVENUE,HOE AVE NORTH TOT LOTS GARDEN,HOE AVENUE NORTH TOT LOTS GARDEN,PARKS,472,COMMUNITY GARDEN,Y
2039480055,1560,1560,PURDY STREET,PURDY STREET,JHS 127 & JOP PLAYGROUND,JHS 127 AND JOP PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
2026160030,588,588,WESTCHESTER AVENUE,WESTCHESTER AVENUE,ST ANN'S/WESTCHESTER AVE PLGD,ST ANN'S/WESTCHESTER AVENUE PLAYGROUND,PARKS,472,COMMUNITY GARDEN,Y
3039780035,555,555,GLENMORE AVENUE,GLENMORE AVENUE,GLENMORE HENDRIX BL ASSOC GARD,GLENMORE HENDRIX BLOCK ASSOCIATION GARDEN,PARKS,472,COMMUNITY GARDEN,Y
1002560014,282,282,CHERRY STREET,CHERRY STREET,F. H. LAGUARDIA HSES ADD & SC,F. H. LAGUARDIA HOUSES ADDITION AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3052010005,1501,1501,DITMAS AVENUE,DITMAS AVENUE,BMT NEWKIRK PLAZA STA. R.O.W,BMT NEWKIRK PLAZA STATION RIGHT OF WAY,NYCTA,861,TRANSIT WAY,Y
2029310086,1325,1325,FRANKLIN AVENUE,FRANKLIN AVENUE,CLAREMONT PKWY-FRANKLIN AVE,CLAREMONT PKWY-FRANKLIN AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3017590013,581,581,WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,PS 23 & PLAYGROUND,PS 23 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3003690001,610,610,HENRY ST,HENRY STREET,JHS 142 & PLAYGROUND,JHS 142 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
3070700001,3058,3058,WEST 24 STREET,WEST   24 STREET,BERNARD HABER HOUSES & SNR CTR,BERNARD HABER HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3084010002,2081-83,2081-83,EAST   59 STREET,EAST   59 STREET,REV. T.J. CRAWFORD ATH. FIELD,REV. T.J. CRAWFORD ATHLETIC FIELD,PARKS,432,PLAYING FIELD,Y
4066970012,70-35,70-35,150 STREET,150 STREET,PS 165 & PLAYGROUND (JOP),PS 165 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
3015160067,,,MARION STREET,MARION STREET,MARION & HOPKINSON PLAYGROUND,MARION AND HOPKINSON PLAYGROUND,PARKS,440,PARK,Y
4134320057,183-15,183-15,150 ROAD,150 ROAD,SPRINGFIELD GARDENS IND. PARK,SPRINGFIELD GARDENS INDUSTRIAL PARK,EDC,1500,NO USE,Y
2029280028,544,544,CLAREMONT PARKWAY,CLAREMONT PARKWAY,CLAREMONT PKWY-FRANKLYN AVE,CLAREMONT PKWY-FRANKLYN AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
5038330100,,,FR CAPODANNO BOULEVARD,FR CAPODANNO BOULEVARD,FD ROOSEVELT BOARDWALK & BEACH,FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,PARKS,400,RECREATIONAL FACILITY,Y
3017600036,196,196,VERNON AVENUE,VERNON AVENUE,VERNON T & T BLOCK ASSOC.GDN,T AND T VERNON BLOCK ASSOCIATION GARDEN,PARKS,472,COMMUNITY GARDEN,Y
4099860073,91-24,91-24,146 STREET,146 STREET,ARCHER AVE. STATION PLZA STG1,ARCHER AVENUE STATION PLZA STG1,HPD,1900,IN USE-TENANTED,Y
4159520023,,,BEACH 36 STREET,BEACH   36 STREET,NORTON AVE,NORTON AVENUE,DOT,880,ROAD/HIGHWAY,Y
3037290024,1886,1886,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
3013610070,1431,1431,PROSPECT PLACE,PROSPECT PLACE,GEORGE CONLIFFE DCC PLAYLOT,GEORGE CONLIFFE DCC PLAYGROUND,EDUC,434,ACCESSORY PLAY AREA,Y
5053360001,54,54,OSBORNE STREET,OSBORNE STREET,PS 55 & PLAYGROUND,PS 55 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1003910054,311,311,EAST 8 STREET,EAST    8 STREET,DE COLORES CMTY YARD & CTR GAR,DE COLORES CMTY YARD AND CTR GAR,PARKS,472,COMMUNITY GARDEN,Y
1002410013,271,271,MARGINAL STREET,MARGINAL STREET,PIERS 35 & 36  EMS ST.4/DIV.1,PIERS 35 AND 36  EMS ST.4/DIV.1,NYPD,1300,MISCELLANEOUS USE,Y
3072470013,,,SHORE PARKWAY,SHORE PARKWAY,FUTURE GARAGE & SALT FACILITY,FUTURE GARAGE AND SALT FACILITY,DCAS,1900,IN USE-TENANTED,Y
2039480055,1560,1560,PURDY STREET,PURDY STREET,JHS 127 & JOP PLAYGROUND,JHS 127 AND JOP PLAYGROUND,PARKS,431,PLAYGROUND,Y
4021430001,62-10,62-10,108 STREET,108 STREET,PS 220 & PLAYGROUND (JOP),PS 220 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3016240006,263,263,SUMNER AVENUE,SUMNER AVENUE,FRMR EMANUEL PROG DCC PLAYLOT,FRMR EMANUEL PROG DCC PLAYGROUND,DCAS,1900,IN USE-TENANTED,Y
4038120020,74-01,74-01,78 AVENUE,78 AVENUE,IS  119 & PLAYGROUND,IS  119 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3055710001,6701,6701,20 AVENUE,20 AVENUE,PS 205 & PLAYGROUND,PS 205 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3026880042,124,124,MONITOR STREET,MONITOR STREET,PS 110 & PLAYGROUND,PS 110 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3039690001,350,350,LINWOOD STREET,LINWOOD STREET,IS 302 & PLAYGROUND,IS 302 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
2027810306,2,2,FARRAGUT STREET,FARRAGUT STREET,S BX MARINE TRANSFER STN/SALT,SOUTH BRONX MARINE TRANSFER STATION/SALT,SANIT,1133,SOLID WASTE TRANSFER STATION,Y
5003190001,65,65,SLOSSEN AVENUE,SLOSSEN AVENUE,SI COMMUNICATIONS OFFICE,STATEN ISLAND COMMUNICATIONS OFFICE,PARKS,440,PARK,Y
3035440150,354,354,SUTTER AVENUE,SUTTER AVENUE,PS 284 PLAYGROUND/ DR GREEN PK,PS 284 PLAYGROUND/ DR GREEN PARK,EDUC,431,PLAYGROUND,Y
3013700029,1224,1224,PARK PLACE,PARK PLACE,IS 390 & PLAYGROUND,IS 390 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
4088010014,85-15,85-15,258 STREET,258 STREET,PS 191 & PLAYGROUND,PS 191 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4036370024,,,OTTO ROAD,OTTO ROAD,CENTRAL AVE,CENTRAL AVENUE,DOT,880,ROAD/HIGHWAY,Y
3084640001,6302,6302,AVENUE U,AVENUE U,PS 236 & PLAYGROUND,PS 236 AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
3040360001,501,501,ESSEX STREET,ESSEX STREET,PARKING FOR 75PCT PERSONNEL,OUTDOOR PARKING FOR 75 PRECINCT PERSONNEL,NYPD,1020,OUTDOOR PARKING,Y
2024680001,851,851,GRAND CONCOURSE,GRAND CONCOURSE,BX SUPREME COUNTY COURTHOUSE,BRONX SUPREME COUNTY COURTHOUSE,LAW,100,OFFICE,Y
3022460001,101,101,WALTON STREET,WALTON STREET,IS 318 & PLAYGROUND,IS 318 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
1004230022,115,115,CHRYSTIE STREET,CHRYSTIE STREET,CHINATOWN PC DCC& OPEN DOOR SR,Chinese-American Planning Council Daycare Center and Open Door Senior Center,AGING,752,SENIOR CENTER,Y
3037880032,646,646,BLAKE AVENUE,BLAKE AVENUE,T. JEFFERSON HS GREENHOUSE/GDN,T. JEFFERSON HS GREENHOUSE/GARDEN,EDUC,350,BOTANICAL GARDEN,Y
3048250071,105,105,EAST   45 STREET,EAST   45 STREET,F.H.A..3,FHA 3,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4073160018,211-45,211-45,46 ROAD,46 ROAD,PS 31 & PLAYGROUND,PS 31 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3013160015,424,424,EMPIRE BOULEVARD,EMPIRE BOULEVARD,IS 61 & PLAYGROUND,IS 61 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3016880001,292,292,RALPH AVENUE,RALPH AVENUE,BREVOORT HOUSES & PLAYGROUND,BREVOORT HOUSES AND PLAYGROUND,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3055190001,6015,6015,18 AVENUE,18 AVENUE,PS 48 & PLAYGROUND,PS 48 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1004010038,82,82,AVENUE B,AVENUE B,6TH ST & AVE B COMM GARDEN,6TH STREET AND AVENUE B COMMUNITY GARDEN,PARKS,472,COMMUNITY GARDEN,Y
2024680001,851,851,GRAND CONCOURSE,GRAND CONCOURSE,BX SUPREME COUNTY COURTHOUSE,BRONX SUPREME COUNTY COURTHOUSE,DCAS,1380,CUSTODIAL,Y
5028300150,,,CLIFTON AVENUE,CLIFTON AVENUE,ALICE AUSTEN HOUSE & PARK,ALICE AUSTEN HOUSE AND PARK,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
2043580001,925,925,ASTOR AVENUE,ASTOR AVENUE,CHRIS COLUMBUS HS & ATHL FIELD,CHRISTOPHER COLUMBUS HIGH SCHOOL AND ATHLETIC FIELD,EDUC,213,ACADEMIC HIGH SCHOOL,Y
3020910003,255,255,ADELPHI STREET,ADELPHI STREET,PS 20 & PLAYGROUND(JOP),PS 20 AND PLAYGROUND(JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3063150001,,,18 AVE,18 AVENUE,GUISEPPE GARIBALDI PLGD,GUISEPPE GARIBALDI PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
5062620012,255,255,IONIA AVENUE,IONIA AVENUE,PS 36 & ANNEX,PS 36 AND ANNEX,EDUC,211,ELEMENTARY SCHOOL,Y
4121040001,126-28,126-28,150 STREET,150 STREET,PS 45 & PLAYGROUND,PS 45 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4123570041,,,SMITH STREET,SMITH STREET,166TH ST & RR,166TH ST AND RR,DOT,880,ROAD/HIGHWAY,Y
2026200036,905,905,EAGLE AVENUE,EAGLE AVENUE,EAGLE AVE - E. 163RD ST,EAGLE AVENUE - E. 163RD ST,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4045380001,152-20,152-20,11 AVENUE,11 AVENUE,PS 193 & PLAYGROUND (JOP),PS 193 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
2028770393,1771,1771,POPHAM AVENUE,POPHAM AVENUE,PS 109 & PLAYGROUND/MINI SCHL,PS 109 AND PLAYGROUND/MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
4106720001,21401,21401,214 STREET,214 STREET,WELL STAION #13,WELL STATION #13,DEP,1123,PUMPING STATION,Y
2038640001,1300,1300,BOYNTON AVENUE,BOYNTON AVENUE,J. MONROE HS & ATHLTC FIELD,J. MONROE HS AND ATHLETIC FIELD,EDUC,213,ACADEMIC HIGH SCHOOL,Y
3037290020,1868,1868,PITKIN AVENUE,PITKIN AVENUE,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
4047290001,154-70,154-70,17 AVENUE,17 AVENUE,J.H.S 194 & PLAYGROUND,J.H.S 194 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
3028670001,60,60,KINGSLAND AVENUE,KINGSLAND AVENUE,COOPER PARK HOUSES &PLAYGROUND,COOPER PARK HOUSES  AND PLAYGROUND,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4000530001,,,45 ROAD,45 ROAD,JOHN F MURRAY PLGD,JOHN F MURRAY PLAYGROUND,PARKS,431,PLAYGROUND,Y
3023450001,208,208,NORTH    5 STREET,NORTH    5 STREET,PS 17 & PLAYGROUND,PS 17 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3032320037,94,94,CEDAR ST,CEDAR STREET,OLD 83PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
5041600341,115,115,KISSAM AVENUE,KISSAM AVENUE,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
4007380002,48-10,48-10,31 AVENUE,31 AVENUE,WC BRYANT HS & ATHLETIC FLD,WILLIAM CULLEN BRYANT HIGH SCHOOL AND ATHLETIC FIELD,EDUC,213,ACADEMIC HIGH SCHOOL,Y
3020250001,,,PARK AVENUE,PARK AVENUE,CDR JOHN BARRY PARK & PLGD,CDR JOHN BARRY PARK AND PLAYGROUND,PARKS,440,PARK,Y
3068830001,2630,2630,BENSON AVE,BENSON AVENUE,LAFAYETTE HS & ATHLETIC FIELD,LAFAYETTE HS AND ATHLETIC FIELD,EDUC,213,ACADEMIC HIGH SCHOOL,Y
2048760001,4111,4111,LACONIA AVENUE,LACONIA AVENUE,N.Y.C.P.D. 47TH PRECINCT,NYPD 47TH PRECINCT,NYPD,510,POLICE STATION,Y
3018680007,31,31,NEW YORK AVENUE,NEW YORK AVENUE,PS 93 & PLAYGROUND,PS 93 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2035700001,2140,2140,SEWARD AVENUE,SEWARD AVENUE,CASTLE HILL HSES & SENIOR CNTR,CASTLE HILL HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3002661001,210,210,JORALEMON STREET,JORALEMON STREET,RUTH B. GINSBURG BK MUNI BLDG,RUTH BADER GINSBURG BROOKLYN MUNICIPAL BUILDING,PROB,120,AGENCY OFFICE,Y
4140090060,159-15,159-15,88 STREET,88 STREET,PS 207 & PLAYGROUND (JOP),PS 207 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
3034030001,595,595,EVERGREEN AVENUE,EVERGREEN AVENUE,BUSHWICK 2 (GROUP A & C),BUSHWICK 2 (GROUP A AND C),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4000320006,May-47,May-47,50 AVENUE,50 AVENUE,108TH PCT. POLICE STATION,108TH PRECINCT POLICE STATION,NYPD,510,POLICE STATION,Y
2025140020,130,130,WEST 166 STREET,WEST  166 STREET,HIGHBRIDGE REHABS ANDERSON AVE,HIGHBRIDGE REHAB ANDERSON AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
1001210001,1,1,CENTRE STREET,CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DAVID N. DINKINS MANHATTAN MUNICIPAL BUILDING,DCAS,1900,IN USE-TENANTED,Y
3059230001,7305,7305,FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,JHS 259 & PLAYGROUND,JHS 259 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
3070510001,2929,2929,WEST   30 STREET,WEST   30 STREET,PS 329 & PLAYGROUND,PS 329 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3032320057,1291,1291,DE KALB AVENUE,DE KALB AVENUE,OLD 83PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
2023060054,350,350,EAST 145 STREET,EAST  145 STREET,JHS 149 & PLAYGROUND,JHS 149 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
3035080034,1180,1180,EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,RALPH AVE REHAB,RALPH AVENUE REHAB,NYCHA,479,OTHER OPEN SPACE,Y
4021430001,62-10,62-10,108 STREET,108 STREET,PS 220 & PLAYGROUND (JOP),PS 220 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
3001730001,45-53,45-53,NEVINS STREET,NEVINS STREET,BK FLD OFF/SVU CHILD ABUSE SQD,BROOKLYN FIELD OFFICE/SVU CHILD ABUSE SQUAD,NYPD,120,AGENCY OFFICE,Y
5035250200,300,300,FR CAPODANNO BOULEVARD,FR CAPODANNO BOULEVARD,FDR BOARDWALK & BEACH/MIDLAND,FDR BOARDWALK AND BEACH/MIDLAND,DEP,1112,WASTEWATER PUMPING STATION,Y
4007630024,,,47 STREET,47 STREET,STEINWAY COMMUNITY PLGD,STEINWAY COMMUNITY PLAYGROUND,PARKS,431,PLAYGROUND,Y
5021650005,1,1,SOUTH AVENUE,SOUTH AVENUE,TELEPORT LEASE TO PORT AUTH,TELEPORT LEASE TO PORT AUTHORITY,EDC,1900,IN USE-TENANTED,Y
3024550001,375,375,WYTHE AVENUE,WYTHE AVENUE,WILLIAMSBURG BRIDGE PLGD,WILLIAMSBURG BRIDGE PLAYGROUND,PARKS,474,UNDEVELOPED OPEN SPACE,Y
3047940026,532,532,ALBANY AVENUE,ALBANY AVENUE,PS 91 MINI-SCHOOL & PLAYGROUND,PS 91 MINI-SCHOOL AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5041600044,,,KISSAM AVE,KISSAM AVENUE,KISSAM AVE. WETLANDS,KISSAM AVENUE WETLANDS,PARKS,440,PARK,Y
3072500025,2680,2680,SHORE PARKWAY,SHORE PARKWAY,JHS 303 & PLAYGROUND,JHS 303 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
3007050006,,,4 AVENUE,4 AVENUE,SBR ROW S/S 38 BET. 4&5,SBR ROW S/S 38 BET. 4 AND 5,NYCTA,861,TRANSIT WAY,Y
4097990027,168-02,168-02,91 AVENUE,91 AVENUE,103RD POLICE PCT. STA. HOUSE,103RD POLICE PRECINCT STATION HOUSE,NYPD,510,POLICE STATION,Y
5041600355,95,95,KISSAM AVENUE,KISSAM AVENUE,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
4094100001,97-25,97-25,108 STREET,108 STREET,PS 62 & PLAYGROUND,PS 62 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4003540001,36-36,36-36,10 STREET,10 STREET,PS 76 & PLAYGROUND (JOP),PS 76 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
1001110160,80,80,CATHERINE STREET,CATHERINE STREET,PS 126 & ALFRED E. SMITH PARK,PS 126 AND ALFRED E. SMITH PARK,EDUC,211,ELEMENTARY SCHOOL,Y
3037290010,185,185,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,DCAS,1520,NO USE-VACANT LAND,Y
3039900001,111,111,BERRIMAN STREET,BERRIMAN STREET,PS 345 & PLAYGROUND,PS 345 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2036440001,885,885,BOLTON AVENUE,BOLTON AVENUE,JHS 131 & PLAYGROUND,JHS 131 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
2030620006,2120,2120,QUARRY ROAD,QUARRY ROAD,EAST 180TH ST.- MONTEREY AVE,EAST 180TH ST - MONTEREY AVENUE,EDUC,211,ELEMENTARY SCHOOL,Y
2024450006,920,920,SHERMAN AVENUE,SHERMAN AVENUE,BX SCHOOL FOR LAW GOVT & JUSTI,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",EDUC,213,ACADEMIC HIGH SCHOOL,Y
3033650098,400,400,IRVING AVENUE,IRVING AVENUE,BUSHWICK HS & PLAYGROUND(JOP),BUSHWICK HIGH SCHOOL AND PLAYGROUND (JOINT OPERATED PLAYGROUND),EDUC,213,ACADEMIC HIGH SCHOOL,Y
2024160001,3080,3080,PARK AVENUE,PARK AVENUE,ANDREW JACKSON HSES & SEN CTR,ANDREW JACKSON HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
5041600358,93,93,KISSAM AVENUE,KISSAM AVENUE,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
4159740003,420,420,BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,PS 105 & PLAYGROUND.(JOP),PS 105 AND PLAYGROUND.(JOP),EDUC,211,ELEMENTARY SCHOOL,Y
1020660009,451,451,WEST  151 STREET,WEST  151 STREET,N.Y.C.P.D. 30TH PRECINCT,NYPD 30TH PRECINCT,NYPD,510,POLICE STATION,Y
2047550001,,,EAST GUN HILL ROAD,EAST GUN HILL ROAD,IRT DYRE AVE LINE R.O.W,IRT DYRE AVENUE LINE RIGHT OF WAY,NYCTA,861,TRANSIT WAY,Y
1022160001,177,177,NAGLE AVENUE,NAGLE AVENUE,DYCKMAN HOUSES & SENIOR CENTER,DYCKMAN HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3010340001,515,515,4 AVENUE,4 AVENUE,PS 124 & PLAYGROUND,PS 124 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2042580007,,,CRUGER AVENUE,CRUGER AVENUE,IRT DYRE AVE LINE R.O.W,IRT DYRE AVENUE LINE RIGHT OF WAY,NYCTA,861,TRANSIT WAY,Y
5038510040,,,FR CAPODANNO BOULEVARD,FR CAPODANNO BOULEVARD,FD ROOSEVELT BOARDWALK & BEACH,FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,PARKS,400,RECREATIONAL FACILITY,Y
5008570002,,,OAKDALE AVENUE,OAKDALE AVENUE,OAKDALE AVE,OAKDALE AVENUE,DOT,880,ROAD/HIGHWAY,Y
4091550025,90-15,90-15,SUTTER AVENUE,SUTTER AVENUE,PS 63 & PLAYGROUND,PS 63 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1018520099,163,163,WEST 97 STREET,WEST   97 STREET,PS 163 & PLAYGROUND,PS 163 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4024670001,,,51 AVENUE,51 AVENUE,LIRR ROW STATIONS & YARDS,LIRR ROW STATIONS AND YARDS,NYCTA,890,OTHER TRANSPORTATION FACILITY,Y
3014400056,2163,2163,DEAN STREET,DEAN STREET,PS 178 & PLAYGROUND,PS 178 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5047160060,200,200,ADELAIDE AVENUE,ADELAIDE AVENUE,PS 50 & PLAYGROUND (JOP),PS 50 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
2044630008,,,MACE AVE,MACE AVENUE,IRT DRYRE AVE LINE R.O.W,IRT DRYE AVENUE LINE RIGHT OF WAY,NYCTA,861,TRANSIT WAY,Y
4041780001,,,20 AVENUE,20 AVENUE,BED OF 20TH AVE,BED OF 20TH AVENUE,DOT,880,ROAD/HIGHWAY,Y
1017670001,1681,1681,PARK AVENUE,PARK AVENUE,25 PCT PERSONNEL PARKING,25 PRECINCT PERSONNEL PARKING,NYPD,1020,OUTDOOR PARKING,Y
5056780059,,,,,MOSTLY IN BED OF IBSEN AVE,MOSTLY IN BED OF IBSEN AVENUE,DOT,880,ROAD/HIGHWAY,Y
4099810015,9127,9127,138 PLACE,138 PLACE,ROUTE 131-D.SUBWAY PUMPING STA,ROUTE 131-D.SUBWAY PUMPING STATION,NYCTA,861,TRANSIT WAY,Y
3013460010,1449,1449,BERGEN STREET,BERGEN STREET,BERGEN ST DEPOT & SHOPS,BERGEN STREET DEPOT AND SHOPS,NYCTA,860,TRANSIT FACILITY,Y
4123350049,11601,11601,GUY R BREWER BOULEVARD,GUY R BREWER BOULEVARD,HS FOR LAW ENF. & PUB. SAFETY,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,EDUC,213,ACADEMIC HIGH SCHOOL,Y
3019260010,300,300,WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,IS 117 & PLAYGROUND,IS 117 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3032460005,179,179,WILSON AVENUE,WILSON AVENUE,STRATEGIC & TACTICAL CMD BNTF,STRATEGIC AND TACTICAL CMD BNTF,NYPD,590,OTHER PUBLIC SAFETY FACILITY,Y
4128200001,120-45,120-45,235 STREET,235 STREET,PS 176 & PLAYGROUND.(JOP),PS 176 AND PLAYGROUND.(JOP),PARKS,431,PLAYGROUND,Y
4003540001,36-36,36-36,10 STREET,10 STREET,PS 76 & PLAYGROUND (JOP),PS 76 AND PLAYGROUND (JOP),EDUC,200,EDUCATIONAL FACILITY,Y
1001210001,1,1,CENTRE STREET,CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DAVID N. DINKINS MANHATTAN MUNICIPAL BUILDING,COMPT,100,OFFICE,Y
2041340014,,,BLONDELL AVENUE,BLONDELL AVENUE,WESTCHESTER AVE IRT YARD,WESTCHESTER AVENUE IRT YARD,NYCTA,863,TRANSIT YARD,Y
3043920001,1028,1028,VERMONT STREET,VERMONT STREET,PS 306 & PLAYGROUND,PS 306 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1018520099,163,163,WEST 97 STREET,WEST   97 STREET,PS 163 & PLAYGROUND,PS 163 AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
5059000500,1000,1000,WEST SERVICE ROAD,WEST SERVICE ROAD,SANIT SI DISTRICT 2 GARAGE,SANIT STATEN ISLAND DISTRICT 2 GARAGE,SANIT,900,INDOOR MAINTENANCE/STORAGE/GARAGE FACILITY,Y
1021700175,171,171,HILLSIDE AVENUE,HILLSIDE AVENUE,FDATIONS ROADBEDS & STRUCTURES,FDATIONS ROADBEDS AND STRUCTURES,NYCTA,860,TRANSIT FACILITY,Y
2029790030,1221,1221,HOE AVENUE,HOE AVENUE,HOE AVE NORTH TOT LOTS GARDEN,HOE AVENUE NORTH TOT LOTS GARDEN,PARKS,472,COMMUNITY GARDEN,Y
4005370002,,,30 AVENUE,30 AVENUE,PS 171 PLGD. (JOP),PS 171 PLAYGROUND (JOP),EDUC,430,PLAYGROUND/SPORTS AREA,Y
1019070041,112,112,WEST 123 STREET,WEST  123 STREET,NEW 123RD ST. BLOCK ASSOC. GDN,NEW 123RD ST. BLOCK ASSOCIATION GARDEN,PARKS,472,COMMUNITY GARDEN,Y
