OBJECTID,boro,bctcb2020,cenblock20
35289,Queens,40054004008,360810000000000
35290,Queens,40243004008,360810000000000
35291,Queens,40294004008,360810000000000
35292,Queens,40306004008,360810000000000
35293,Queens,40320004008,360810000000000
35294,Queens,40484004008,360810000000000
35295,Queens,40542004008,360811000000000
35296,Queens,40568004008,360811000000000
35297,Queens,40884004008,360811000000000
35298,Queens,40916034008,360811000000000
35299,Queens,40991004008,360811000000000
35300,Queens,41033004008,360811000000000
35301,Queens,41039004008,360811000000000
35302,Queens,41175004008,360811000000000
35303,Queens,41277004008,360811000000000
35304,Queens,41291044008,360811000000000
35305,Queens,41333004008,360811000000000
35306,Queens,41377004008,360811000000000
35307,Queens,41417004008,360811000000000
35308,Queens,41429004008,360811000000000
35309,Queens,41441004008,360811000000000
35310,Queens,41483004008,360811000000000
35311,Queens,41507024008,360812000000000
35312,Queens,41571014008,360812000000000
35313,Queens,41579014008,360812000000000
35314,Queens,41579024008,360812000000000
35315,Queens,41579034008,360812000000000
35316,Queens,41617004008,360812000000000
35317,Queens,40054004009,360810000000000
35318,Queens,40294004009,360810000000000
35319,Queens,40306004009,360810000000000
35320,Queens,40320004009,360810000000000
35321,Queens,40376004009,360810000000000
35322,Queens,40404004009,360810000000000
35323,Queens,40568004009,360811000000000
35324,Queens,40638004009,360811000000000
35325,Queens,40680004009,360811000000000
35326,Queens,40884004009,360811000000000
35327,Queens,40916034009,360811000000000
35328,Queens,41039004009,360811000000000
35329,Queens,41059004009,360811000000000
35330,Queens,41277004009,360811000000000
35331,Queens,41291044009,360811000000000
35332,Queens,41385014009,360811000000000
35333,Queens,41417004009,360811000000000
35334,Queens,41429004009,360811000000000
35335,Queens,41579024009,360812000000000
35336,Queens,41579034009,360812000000000
35337,Queens,41621004009,360812000000000
35338,Queens,40054004010,360810000000000
35339,Queens,40243004010,360810000000000
35340,Queens,40306004010,360810000000000
35341,Queens,40320004010,360810000000000
35342,Queens,40568004010,360811000000000
35343,Queens,40680004010,360811000000000
35344,Queens,40884004010,360811000000000
35345,Queens,40916034010,360811000000000
35346,Queens,40991004010,360811000000000
35347,Queens,41039004010,360811000000000
35348,Queens,41059004010,360811000000000
35349,Queens,41277004010,360811000000000
35350,Queens,41385014010,360811000000000
35351,Queens,41417004010,360811000000000
35352,Queens,40054004011,360810000000000
35353,Queens,40243004011,360810000000000
35354,Queens,40306004011,360810000000000
35355,Queens,40320004011,360810000000000
35356,Queens,40568004011,360811000000000
35357,Queens,40638004011,360811000000000
35358,Queens,40680004011,360811000000000
35359,Queens,40892014011,360811000000000
35360,Queens,40916034011,360811000000000
35361,Queens,40991004011,360811000000000
35362,Queens,41039004011,360811000000000
35363,Queens,41059004011,360811000000000
35364,Queens,41277004011,360811000000000
35365,Queens,41385014011,360811000000000
35366,Queens,41417004011,360811000000000
35367,Queens,41483004011,360811000000000
35368,Queens,41617004011,360812000000000
35369,Queens,40243004012,360810000000000
35370,Queens,40306004012,360810000000000
35371,Queens,40320004012,360810000000000
35372,Queens,40376004012,360810000000000
35373,Queens,40568004012,360811000000000
35374,Queens,40680004012,360811000000000
35375,Queens,40892014012,360811000000000
35376,Queens,40916034012,360811000000000
35377,Queens,40991004012,360811000000000
35378,Queens,41277004012,360811000000000
35379,Queens,41385014012,360811000000000
35380,Queens,41417004012,360811000000000
35381,Queens,41483004012,360811000000000
35382,Queens,40243004013,360810000000000
35383,Queens,40376004013,360810000000000
35384,Queens,40568004013,360811000000000
35385,Queens,40680004013,360811000000000
35386,Queens,40892014013,360811000000000
35387,Queens,40916034013,360811000000000
35388,Queens,40991004013,360811000000000
35389,Queens,41059004013,360811000000000
35390,Queens,41417004013,360811000000000
35391,Queens,41483004013,360811000000000
35392,Queens,41571014013,360812000000000
35393,Queens,40568004014,360811000000000
35394,Queens,40680004014,360811000000000
35395,Queens,40892014014,360811000000000
35396,Queens,40916034014,360811000000000
35397,Queens,40991004014,360811000000000
35398,Queens,41039004014,360811000000000
35399,Queens,41059004014,360811000000000
35400,Queens,41417004014,360811000000000
35401,Queens,41483004014,360811000000000
35402,Queens,41571014014,360812000000000
35403,Queens,40306004015,360810000000000
35404,Queens,40376004015,360810000000000
35405,Queens,40680004015,360811000000000
35406,Queens,40892014015,360811000000000
35407,Queens,40916034015,360811000000000
35408,Queens,40991004015,360811000000000
35409,Queens,41039004015,360811000000000
35410,Queens,41059004015,360811000000000
35411,Queens,41417004015,360811000000000
35412,Queens,41483004015,360811000000000
35413,Queens,41571014015,360812000000000
35414,Queens,40376004016,360810000000000
35415,Queens,40892014016,360811000000000
35416,Queens,40916034016,360811000000000
35417,Queens,40991004016,360811000000000
35418,Queens,41483004016,360811000000000
35419,Queens,40916034017,360811000000000
35420,Queens,40991004017,360811000000000
35421,Queens,41483004017,360811000000000
35422,Queens,40892014018,360811000000000
35423,Queens,40916034018,360811000000000
35424,Queens,40991004018,360811000000000
35425,Queens,41417004018,360811000000000
35426,Queens,41483004018,360811000000000
35427,Queens,40916034019,360811000000000
35428,Queens,40991004019,360811000000000
35429,Queens,41417004019,360811000000000
35430,Queens,41483004019,360811000000000
35431,Queens,40916034020,360811000000000
35432,Queens,40991004020,360811000000000
35433,Queens,40916034021,360811000000000
35434,Queens,40916034022,360811000000000
35435,Queens,40916034023,360811000000000
35436,Queens,40916034024,360811000000000
35437,Queens,40916034025,360811000000000
35438,Queens,40916034026,360811000000000
35439,Queens,40916034027,360811000000000
35440,Queens,40916034028,360811000000000
35441,Queens,40916034029,360811000000000
35442,Queens,40916034031,360811000000000
35443,Queens,40916034032,360811000000000
35444,Queens,40183005000,360810000000000
35445,Queens,40283005000,360810000000000
35446,Queens,40294005000,360810000000000
35447,Queens,40317005000,360810000000000
35448,Queens,40330005000,360810000000000
35449,Queens,40376005000,360810000000000
35450,Queens,40455005000,360810000000000
35451,Queens,40638005000,360811000000000
35452,Queens,40721005000,360811000000000
35453,Queens,40739005000,360811000000000
35454,Queens,40837005000,360811000000000
35455,Queens,40840005000,360811000000000
35456,Queens,40892015000,360811000000000
35457,Queens,40916035000,360811000000000
35458,Queens,40929005000,360811000000000
35459,Queens,40942035000,360811000000000
35460,Queens,40991005000,360811000000000
35461,Queens,40997045000,360811000000000
35462,Queens,40998015000,360811000000000
35463,Queens,41047005000,360811000000000
35464,Queens,41175005000,360811000000000
35465,Queens,41227035000,360811000000000
35466,Queens,41571015000,360812000000000
35467,Queens,41579025000,360812000000000
35468,Queens,40183005001,360810000000000
35469,Queens,40283005001,360810000000000
35470,Queens,40294005001,360810000000000
35471,Queens,40317005001,360810000000000
35472,Queens,40330005001,360810000000000
35473,Queens,40638005001,360811000000000
35474,Queens,40721005001,360811000000000
35475,Queens,40739005001,360811000000000
35476,Queens,40809005001,360811000000000
35477,Queens,40837005001,360811000000000
35478,Queens,40840005001,360811000000000
35479,Queens,40916035001,360811000000000
35480,Queens,40929005001,360811000000000
35481,Queens,40991005001,360811000000000
35482,Queens,40997045001,360811000000000
35483,Queens,40998015001,360811000000000
35484,Queens,41047005001,360811000000000
35485,Queens,41175005001,360811000000000
35486,Queens,41227035001,360811000000000
35487,Queens,41367005001,360811000000000
35488,Queens,41417005001,360811000000000
35489,Queens,41571015001,360812000000000
35490,Queens,41579015001,360812000000000
35491,Queens,41579025001,360812000000000
35492,Queens,41621005001,360812000000000
35493,Queens,40183005002,360810000000000
35494,Queens,40294005002,360810000000000
35495,Queens,40317005002,360810000000000
35496,Queens,40330005002,360810000000000
35497,Queens,40376005002,360810000000000
35498,Queens,40638005002,360811000000000
35499,Queens,40721005002,360811000000000
35500,Queens,40779025002,360811000000000
35501,Queens,40837005002,360811000000000
35502,Queens,40840005002,360811000000000
35503,Queens,40884005002,360811000000000
35504,Queens,40892015002,360811000000000
35505,Queens,40916035002,360811000000000
35506,Queens,40929005002,360811000000000
35507,Queens,40991005002,360811000000000
35508,Queens,40998015002,360811000000000
35509,Queens,41017005002,360811000000000
35510,Queens,41047005002,360811000000000
35511,Queens,41175005002,360811000000000
35512,Queens,41227025002,360811000000000
35513,Queens,41227035002,360811000000000
35514,Queens,41367005002,360811000000000
35515,Queens,41417005002,360811000000000
35516,Queens,41571015002,360812000000000
35517,Queens,41579015002,360812000000000
35518,Queens,41579025002,360812000000000
35519,Queens,41621005002,360812000000000
35520,Queens,40183005003,360810000000000
35521,Queens,40294005003,360810000000000
35522,Queens,40306005003,360810000000000
35523,Queens,40317005003,360810000000000
35524,Queens,40330005003,360810000000000
35525,Queens,40376005003,360810000000000
35526,Queens,40638005003,360811000000000
35527,Queens,40840005003,360811000000000
35528,Queens,40884005003,360811000000000
35529,Queens,40916035003,360811000000000
35530,Queens,40929005003,360811000000000
35531,Queens,40991005003,360811000000000
35532,Queens,40998015003,360811000000000
35533,Queens,41047005003,360811000000000
35534,Queens,41175005003,360811000000000
35535,Queens,41227025003,360811000000000
35536,Queens,41227035003,360811000000000
35537,Queens,41367005003,360811000000000
35538,Queens,41417005003,360811000000000
35539,Queens,41571015003,360812000000000
35540,Queens,41579015003,360812000000000
35541,Queens,41579025003,360812000000000
35542,Queens,41621005003,360812000000000
35543,Queens,40294005004,360810000000000
35544,Queens,40317005004,360810000000000
35545,Queens,40330005004,360810000000000
35546,Queens,40376005004,360810000000000
35547,Queens,40638005004,360811000000000
35548,Queens,40809005004,360811000000000
35549,Queens,40840005004,360811000000000
35550,Queens,40884005004,360811000000000
35551,Queens,40892015004,360811000000000
35552,Queens,40916035004,360811000000000
35553,Queens,40929005004,360811000000000
35554,Queens,40991005004,360811000000000
35555,Queens,40998015004,360811000000000
35556,Queens,41017005004,360811000000000
35557,Queens,41047005004,360811000000000
35558,Queens,41175005004,360811000000000
35559,Queens,41227035004,360811000000000
35560,Queens,41417005004,360811000000000
35561,Queens,41571015004,360812000000000
35562,Queens,41579015004,360812000000000
35563,Queens,41579025004,360812000000000
35564,Queens,41621005004,360812000000000
35565,Queens,40294005005,360810000000000
35566,Queens,40306005005,360810000000000
35567,Queens,40317005005,360810000000000
35568,Queens,40330005005,360810000000000
35569,Queens,40376005005,360810000000000
35570,Queens,40837005005,360811000000000
35571,Queens,40840005005,360811000000000
35572,Queens,40884005005,360811000000000
35573,Queens,40892015005,360811000000000
35574,Queens,40916035005,360811000000000
35575,Queens,40929005005,360811000000000
35576,Queens,40991005005,360811000000000
35577,Queens,40998015005,360811000000000
35578,Queens,41017005005,360811000000000
35579,Queens,41047005005,360811000000000
35580,Queens,41175005005,360811000000000
35581,Queens,41227025005,360811000000000
35582,Queens,41227035005,360811000000000
35583,Queens,41417005005,360811000000000
35584,Queens,41571015005,360812000000000
35585,Queens,41579015005,360812000000000
35586,Queens,41579025005,360812000000000
35587,Queens,41621005005,360812000000000
35588,Queens,40294005006,360810000000000
35589,Queens,40306005006,360810000000000
35590,Queens,40317005006,360810000000000
35591,Queens,40330005006,360810000000000
35592,Queens,40376005006,360810000000000
35593,Queens,40638005006,360811000000000
35594,Queens,40837005006,360811000000000
35595,Queens,40840005006,360811000000000
35596,Queens,40892015006,360811000000000
35597,Queens,40916035006,360811000000000
35598,Queens,40929005006,360811000000000
35599,Queens,40998015006,360811000000000
35600,Queens,41047005006,360811000000000
35601,Queens,41227025006,360811000000000
35602,Queens,41571015006,360812000000000
35603,Queens,41579015006,360812000000000
35604,Queens,41579025006,360812000000000
35605,Queens,40306005007,360810000000000
35606,Queens,40317005007,360810000000000
35607,Queens,40330005007,360810000000000
35608,Queens,40376005007,360810000000000
35609,Queens,40837005007,360811000000000
35610,Queens,40840005007,360811000000000
35611,Queens,40892015007,360811000000000
35612,Queens,40916035007,360811000000000
35613,Queens,40929005007,360811000000000
35614,Queens,40991005007,360811000000000
35615,Queens,40998015007,360811000000000
35616,Queens,41017005007,360811000000000
35617,Queens,41047005007,360811000000000
35618,Queens,41227025007,360811000000000
35619,Queens,41417005007,360811000000000
35620,Queens,41571015007,360812000000000
35621,Queens,41579015007,360812000000000
35622,Queens,41579025007,360812000000000
35623,Queens,40294005008,360810000000000
35624,Queens,40306005008,360810000000000
35625,Queens,40317005008,360810000000000
35626,Queens,40376005008,360810000000000
35627,Queens,40837005008,360811000000000
35628,Queens,40884005008,360811000000000
35629,Queens,40916035008,360811000000000
35630,Queens,40929005008,360811000000000
35631,Queens,40991005008,360811000000000
35632,Queens,41017005008,360811000000000
35633,Queens,41227025008,360811000000000
35634,Queens,41417005008,360811000000000
35635,Queens,41571015008,360812000000000
35636,Queens,41579025008,360812000000000
35637,Queens,40294005009,360810000000000
35638,Queens,40306005009,360810000000000
35639,Queens,40317005009,360810000000000
35640,Queens,40376005009,360810000000000
35641,Queens,40638005009,360811000000000
35642,Queens,40884005009,360811000000000
35643,Queens,40916035009,360811000000000
35644,Queens,40929005009,360811000000000
35645,Queens,40991005009,360811000000000
35646,Queens,40998015009,360811000000000
35647,Queens,41017005009,360811000000000
35648,Queens,41047005009,360811000000000
35649,Queens,41571015009,360812000000000
35650,Queens,41621005009,360812000000000
35651,Queens,40294005010,360810000000000
35652,Queens,40306005010,360810000000000
35653,Queens,40317005010,360810000000000
35654,Queens,40376005010,360810000000000
35655,Queens,40916035010,360811000000000
35656,Queens,40929005010,360811000000000
35657,Queens,40991005010,360811000000000
35658,Queens,41017005010,360811000000000
35659,Queens,41571015010,360812000000000
35660,Queens,41621005010,360812000000000
35661,Queens,40294005011,360810000000000
35662,Queens,40306005011,360810000000000
35663,Queens,40317005011,360810000000000
35664,Queens,40916035011,360811000000000
35665,Queens,40929005011,360811000000000
35666,Queens,40991005011,360811000000000
35667,Queens,41017005011,360811000000000
35668,Queens,41571015011,360812000000000
35669,Queens,40294005012,360810000000000
35670,Queens,40317005012,360810000000000
35671,Queens,40916035012,360811000000000
35672,Queens,40929005012,360811000000000
35673,Queens,40991005012,360811000000000
35674,Queens,41017005012,360811000000000
35675,Queens,41047005012,360811000000000
35676,Queens,41571015012,360812000000000
35677,Queens,41621005012,360812000000000
35678,Queens,40306005013,360810000000000
35679,Queens,40317005013,360810000000000
35680,Queens,40916035013,360811000000000
35681,Queens,40929005013,360811000000000
35682,Queens,40991005013,360811000000000
35683,Queens,41621005013,360812000000000
35684,Queens,40306005014,360810000000000
35685,Queens,40916035014,360811000000000
35686,Queens,40929005014,360811000000000
35687,Queens,40991005014,360811000000000
35688,Queens,41621005014,360812000000000
35689,Queens,40306005015,360810000000000
35690,Queens,40916035015,360811000000000
35691,Queens,40991005015,360811000000000
35692,Queens,40916035016,360811000000000
35693,Queens,40991005016,360811000000000
35694,Queens,40916035017,360811000000000
35695,Queens,40916035018,360811000000000
35696,Queens,40916035019,360811000000000
35697,Queens,40916035020,360811000000000
35698,Queens,40916035021,360811000000000
35699,Queens,40916035022,360811000000000
35700,Queens,40916035023,360811000000000
35701,Queens,40916035024,360811000000000
35702,Queens,40916035025,360811000000000
35703,Queens,40916035026,360811000000000
35704,Queens,40916035027,360811000000000
35705,Queens,40025006000,360810000000000
35706,Queens,40455006000,360810000000000
35707,Queens,41367006000,360811000000000
35708,Queens,41579016000,360812000000000
35709,Queens,40892016001,360811000000000
35710,Queens,41017006001,360811000000000
35711,Queens,41367006001,360811000000000
35712,Queens,41571016001,360812000000000
35713,Queens,41579016001,360812000000000
35714,Queens,40062026002,360810000000000
35715,Queens,40916036002,360811000000000
35716,Queens,41367006002,360811000000000
35717,Queens,41571016002,360812000000000
35718,Queens,41579016002,360812000000000
35719,Queens,40062026003,360810000000000
35720,Queens,40294006003,360810000000000
35721,Queens,40892016003,360811000000000
35722,Queens,40916036003,360811000000000
35723,Queens,41017006003,360811000000000
35724,Queens,41367006003,360811000000000
35725,Queens,41571016003,360812000000000
35726,Queens,41579016003,360812000000000
35727,Queens,40294006004,360810000000000
35728,Queens,40916036004,360811000000000
35729,Queens,41017006004,360811000000000
35730,Queens,41367006004,360811000000000
35731,Queens,41571016004,360812000000000
35732,Queens,41579016004,360812000000000
35733,Queens,40294006005,360810000000000
35734,Queens,40892016005,360811000000000
35735,Queens,40916036005,360811000000000
35736,Queens,41571016005,360812000000000
35737,Queens,40294006006,360810000000000
35738,Queens,40892016006,360811000000000
35739,Queens,40916036006,360811000000000
35740,Queens,41571016006,360812000000000
35741,Queens,41579016006,360812000000000
35742,Queens,40294006007,360810000000000
35743,Queens,40892016007,360811000000000
35744,Queens,40916036007,360811000000000
35745,Queens,41017006007,360811000000000
35746,Queens,41571016007,360812000000000
35747,Queens,41579016007,360812000000000
35748,Queens,40294006008,360810000000000
35749,Queens,40892016008,360811000000000
35750,Queens,40916036008,360811000000000
35751,Queens,41017006008,360811000000000
35752,Queens,41571016008,360812000000000
35753,Queens,41579016008,360812000000000
35754,Queens,40884006009,360811000000000
35755,Queens,40892016009,360811000000000
35756,Queens,40916036009,360811000000000
35757,Queens,41017006009,360811000000000
35758,Queens,41571016009,360812000000000
35759,Queens,41579016009,360812000000000
35760,Queens,40294006010,360810000000000
35761,Queens,40884006010,360811000000000
35762,Queens,40916036010,360811000000000
35763,Queens,41571016010,360812000000000
35764,Queens,41579016010,360812000000000
35765,Queens,40294006011,360810000000000
35766,Queens,40892016011,360811000000000
35767,Queens,40916036011,360811000000000
35768,Queens,41571016011,360812000000000
35769,Queens,41579016011,360812000000000
35770,Queens,40294006012,360810000000000
35771,Queens,40892016012,360811000000000
35772,Queens,41571016012,360812000000000
35773,Queens,41579016012,360812000000000
35774,Queens,40892016013,360811000000000
35775,Queens,40916036013,360811000000000
35776,Queens,41571016013,360812000000000
35777,Queens,41571016014,360812000000000
35778,Queens,41579016014,360812000000000
35779,Queens,40916036015,360811000000000
35780,Queens,41579016015,360812000000000
35781,Queens,40916036016,360811000000000
35782,Queens,41579016016,360812000000000
35783,Queens,40916036017,360811000000000
35784,Queens,41579016017,360812000000000
35785,Queens,40916036018,360811000000000
35786,Queens,40916036019,360811000000000
35787,Queens,40916036020,360811000000000
35788,Queens,40916036021,360811000000000
35789,Queens,40916036022,360811000000000
35790,Queens,40916036023,360811000000000
35791,Queens,40916036024,360811000000000
35792,Queens,40916036025,360811000000000
35793,Queens,40916036026,360811000000000
35794,Queens,40916036027,360811000000000
35795,Queens,40916036028,360811000000000
35796,Queens,40916036030,360811000000000
35797,Queens,40916036031,360811000000000
35798,Queens,40916036032,360811000000000
35799,Queens,40892017000,360811000000000
35800,Queens,41571017000,360812000000000
35801,Queens,40809007001,360811000000000
35802,Queens,40892017001,360811000000000
35803,Queens,41571017001,360812000000000
35804,Queens,40062027002,360810000000000
35805,Queens,40809007002,360811000000000
35806,Queens,40892017002,360811000000000
35807,Queens,41017007002,360811000000000
35808,Queens,41571017002,360812000000000
35809,Queens,40809007003,360811000000000
35810,Queens,41571017003,360812000000000
35811,Queens,40892017004,360811000000000
35812,Queens,41571017004,360812000000000
35813,Queens,40892017005,360811000000000
35814,Queens,41571017005,360812000000000
35815,Queens,40809007006,360811000000000
35816,Queens,41571017006,360812000000000
35817,Queens,40892017007,360811000000000
35818,Queens,41571017007,360812000000000
35819,Queens,40892017008,360811000000000
35820,Queens,41571017008,360812000000000
35821,Queens,40892017010,360811000000000
35822,Queens,41571017010,360812000000000
35823,Queens,41571017011,360812000000000
35824,Queens,40884008000,360811000000000
35825,Queens,41571018000,360812000000000
35826,Queens,40884008001,360811000000000
35827,Queens,40892018001,360811000000000
35828,Queens,41571018001,360812000000000
35829,Queens,40884008002,360811000000000
35830,Queens,40892018002,360811000000000
35831,Queens,41571018002,360812000000000
35832,Queens,40884008003,360811000000000
35833,Queens,40892018003,360811000000000
35834,Queens,41571018003,360812000000000
35835,Queens,40884008004,360811000000000
35836,Queens,40892018004,360811000000000
35837,Queens,41571018004,360812000000000
35838,Queens,40884008005,360811000000000
35839,Queens,40892018005,360811000000000
35840,Queens,40884008006,360811000000000
35841,Queens,40892018006,360811000000000
35842,Queens,41571018006,360812000000000
35843,Queens,40884008007,360811000000000
35844,Queens,40892018007,360811000000000
35845,Queens,41571018007,360812000000000
35846,Queens,40884008008,360811000000000
35847,Queens,40884008009,360811000000000
35848,Queens,40892018009,360811000000000
35849,Queens,41571018009,360812000000000
35850,Queens,40884008010,360811000000000
35851,Queens,40892018010,360811000000000
35852,Queens,41571018010,360812000000000
35853,Queens,41571018011,360812000000000
35854,Queens,40892018012,360811000000000
35855,Queens,41571018012,360812000000000
35856,Queens,41571018013,360812000000000
35857,Queens,40892018015,360811000000000
35858,Bronx,20361003001,360050000000000
35859,Bronx,20205013000,360050000000000
35860,Bronx,20205023001,360050000000000
35861,Bronx,20399013001,360050000000000
35862,Bronx,20399021000,360050000000000
35863,Bronx,20397002002,360050000000000
35864,Queens,40001011016,360810000000000
35865,Brooklyn,30152002001,360470000000000
35866,Brooklyn,30152002002,360470000000000
35867,Brooklyn,30152002003,360470000000000
35868,Brooklyn,30268004001,360470000000000
35869,Staten Island,50208032007,360850000000000
35870,Manhattan,10057002006,360610000000000
35871,Manhattan,10057002007,360610000000000
35872,Brooklyn,30610021001,360471000000000
35873,Brooklyn,30610021002,360471000000000
35874,Brooklyn,30610023000,360471000000000
35875,Brooklyn,30065007002,360470000000000
35876,Brooklyn,30022003002,360470000000000
35877,Brooklyn,30523001002,360471000000000
35878,Brooklyn,30744002000,360471000000000
35879,Brooklyn,30738002004,360471000000000
35880,Brooklyn,30746002001,360471000000000
35881,Bronx,20426004000,360050000000000
35882,Manhattan,10038002000,360610000000000
35883,Manhattan,10057002008,360610000000000
35884,Manhattan,10038003000,360610000000000
35885,Manhattan,10029012001,360610000000000
35886,Manhattan,10015011004,360610000000000
35887,Manhattan,10027001004,360610000000000
35888,Manhattan,10007004000,360610000000000
35889,Manhattan,10007004001,360610000000000
35890,Manhattan,10007004002,360610000000000
35891,Manhattan,10048005002,360610000000000
35892,Manhattan,10044009000,360610000000000
35893,Manhattan,10044005001,360610000000000
35894,Manhattan,10048005001,360610000000000
35895,Manhattan,10044005000,360610000000000
35896,Manhattan,10048006001,360610000000000
35897,Manhattan,10048006000,360610000000000
35898,Manhattan,10064004002,360610000000000
35899,Manhattan,10044008000,360610000000000
35900,Manhattan,10060002000,360610000000000
35901,Manhattan,10163000001,360610000000000
35902,Staten Island,50177012001,360850000000000
35903,Staten Island,50177012009,360850000000000
35904,Manhattan,10007001005,360610000000000
35905,Manhattan,10007002000,360610000000000
35906,Staten Island,50273021004,360850000000000
35907,Staten Island,50189021011,360850000000000
35908,Staten Island,50121001006,360850000000000
35909,Staten Island,50121001007,360850000000000
35910,Staten Island,50121002008,360850000000000
35911,Staten Island,50170071000,360850000000000
35912,Staten Island,50170132000,360850000000000
35913,Manhattan,10317044000,360610000000000
35914,Brooklyn,30152001002,360470000000000
35915,Brooklyn,30152001000,360470000000000
35916,Brooklyn,30152001001,360470000000000
35917,Brooklyn,30738002003,360471000000000
35918,Brooklyn,30418002001,360470000000000
35919,Brooklyn,30418002003,360470000000000
35920,Brooklyn,30864001000,360471000000000
35921,Brooklyn,30864001001,360471000000000
35922,Staten Island,50303011007,360850000000000
35923,Staten Island,50291041001,360850000000000
35924,Staten Island,50291041003,360850000000000
35925,Queens,40037001001,360810000000000
35926,Queens,40087001000,360810000000000
35927,Queens,40317003000,360810000000000
35928,Staten Island,50036001011,360850000000000
35929,Queens,40942021008,360811000000000
35930,Queens,40942011000,360811000000000
35931,Queens,41227024002,360811000000000
35932,Queens,40809007000,360811000000000
35933,Queens,41227021004,360811000000000
35934,Queens,41257001007,360811000000000
35935,Queens,41277001004,360811000000000
35936,Queens,41267001000,360811000000000
35937,Queens,41277001000,360811000000000
35938,Queens,41277001001,360811000000000
35939,Queens,41399002005,360811000000000
35940,Queens,41579031000,360812000000000
35941,Queens,41579015000,360812000000000
35942,Queens,40434001015,360810000000000
35943,Queens,40424002004,360810000000000
35944,Queens,40432001001,360810000000000
35945,Queens,40426001000,360810000000000
35946,Queens,40454002007,360810000000000
35947,Staten Island,50141002003,360850000000000
35948,Staten Island,50141002001,360850000000000
35949,Staten Island,50141002004,360850000000000
35950,Manhattan,10317041000,360610000000000
35951,Brooklyn,30584002003,360471000000000
35952,Brooklyn,30584002011,360471000000000
35953,Manhattan,10079002000,360610000000000
35954,Staten Island,50033002003,360850000000000
35955,Staten Island,50033002005,360850000000000
35956,Staten Island,50177011006,360850000000000
35957,Staten Island,50277024004,360850000000000
35958,Staten Island,50096012003,360850000000000
35959,Brooklyn,30964001000,360471000000000
35960,Brooklyn,30964001003,360471000000000
35961,Queens,40059001002,360810000000000
35962,Queens,40059001003,360810000000000
35963,Queens,40061004002,360810000000000
35964,Queens,40061004000,360810000000000
35965,Queens,40061004001,360810000000000
35966,Staten Island,50096012011,360850000000000
35967,Staten Island,50277024002,360850000000000
35968,Staten Island,50277024006,360850000000000
35969,Staten Island,50177011002,360850000000000
35970,Staten Island,50177011007,360850000000000
35971,Queens,40929001000,360811000000000
35972,Queens,40929001001,360811000000000
35973,Queens,40040021012,360810000000000
35974,Queens,40040021014,360810000000000
35975,Brooklyn,30172001004,360470000000000
35976,Brooklyn,30172001007,360470000000000
35977,Queens,40291001000,360810000000000
35978,Queens,40964002013,360811000000000
35979,Queens,40964002023,360811000000000
35980,Queens,40583001000,360811000000000
35981,Queens,40583001001,360811000000000
35982,Queens,40581002002,360811000000000
35983,Staten Island,50008002009,360850000000000
35984,Bronx,20396004001,360050000000000
35985,Bronx,20396004002,360050000000000
35986,Bronx,20398001001,360050000000000
35987,Bronx,20396001001,360050000000000
35988,Bronx,20396001002,360050000000000
35989,Queens,40916036000,360811000000000
35990,Staten Island,50170112014,360850000000000
35991,Staten Island,50170112015,360850000000000
35992,Staten Island,50156023000,360850000000000
35993,Staten Island,50170112018,360850000000000
35994,Staten Island,50156023001,360850000000000
35995,Staten Island,50156023002,360850000000000
35996,Queens,41617004007,360812000000000
35997,Queens,41617004010,360812000000000
35998,Staten Island,50114012005,360850000000000
35999,Staten Island,50181003002,360850000000000
36000,Staten Island,50181003016,360850000000000
36001,Bronx,20504001005,360051000000000
36002,Bronx,20460001002,360050000000000
36003,Bronx,20460001003,360050000000000
36004,Bronx,20434001004,360050000000000
36005,Bronx,20248002004,360050000000000
36006,Queens,40492012002,360810000000000
36007,Queens,40916032007,360811000000000
36008,Queens,40916032011,360811000000000
36009,Queens,40916032012,360811000000000
36010,Queens,41621002003,360812000000000
36011,Manhattan,10227003002,360610000000000
36012,Queens,40475002000,360810000000000
36013,Queens,40475002004,360810000000000
36014,Queens,41579032001,360812000000000
36015,Queens,41579032002,360812000000000
36016,Queens,41579032013,360812000000000
36017,Brooklyn,30806002002,360471000000000
36018,Brooklyn,30810001001,360471000000000
36019,Brooklyn,30810001002,360471000000000
36020,Brooklyn,30453002002,360470000000000
36021,Brooklyn,30453002000,360470000000000
36022,Brooklyn,30453002001,360470000000000
36023,Brooklyn,30453002003,360470000000000
36024,Queens,40479003006,360810000000000
36025,Brooklyn,30856003000,360471000000000
36026,Brooklyn,30824001000,360471000000000
36027,Brooklyn,30824001001,360471000000000
36028,Brooklyn,30513002000,360471000000000
36029,Brooklyn,30513002001,360471000000000
36030,Brooklyn,30732002002,360471000000000
36031,Brooklyn,30732002003,360471000000000
36032,Queens,40535011007,360811000000000
36033,Queens,40535011011,360811000000000
36034,Brooklyn,30130002000,360470000000000
36035,Brooklyn,30130004000,360470000000000
36036,Brooklyn,30130004001,360470000000000
36037,Brooklyn,30476001000,360470000000000
36038,Brooklyn,30476001003,360470000000000
36039,Brooklyn,30818003000,360471000000000
36040,Brooklyn,30818002001,360471000000000
36041,Brooklyn,30818002002,360471000000000
36042,Brooklyn,30818002003,360471000000000
36043,Staten Island,50251002014,360850000000000
36044,Staten Island,50251002016,360850000000000
36045,Queens,41451021001,360811000000000
36046,Queens,41451022014,360811000000000
36047,Queens,40779051002,360811000000000
