the_geom,DOB_Job1,project_id,project_name,project_start_date,project_completion_date,Project_Building_ID,Building_id_current,Building_ID_init,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta___neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,prevailing_wage_status,Planned Tax Benefit,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin_dcp,bbl_dcp,Comment,HNY_Version,dob_job_num_source,DOB_Job1,DOB_Job2,DOB_Job3,HNY_to_Job_relat,Q_Year,DOB_TYPE,units_dev_Data
0101000020E6100000900F408B217852C00B308738B1534440,321187531,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972082,972082,,1224,JEROME STREET,Brooklyn,,3044520213,,BK-05,42,,,,,40.65384585,-73.87704736,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520213,,3162018,BBLOnly,321187531,,,1-to-1,2016,NB,1
0101000020E610000059E9839F177852C0C9DA5330B2534440,321187586,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972111,972111,,1225,JEROME STREET,Brooklyn,,3044520245,,BK-05,42,,,,,40.65387539,-73.87644184,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520245,,3162018,BBLOnly,321187586,,,1-to-1,2016,NB,1
0101000020E610000007152C40217852C0E803B80FAF534440,321187540,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972081,972081,,1226,JEROME STREET,Brooklyn,,3044520214,,BK-05,42,,,,,40.65377995,-73.87702946,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520214,,3162018,BBLOnly,321187540,,,1-to-1,2016,NB,1
0101000020E6100000216CA1F9167852C0465E94A8B0534440,321187595,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972109,972109,,1227,JEROME STREET,Brooklyn,,3044520244,,BK-05,42,,,,,40.65382869,-73.87640229,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520244,,3162018,BBLOnly,321187595,,,1-to-1,2016,NB,1
0101000020E6100000DE57486D207852C07E927517AC534440,321187559,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972080,972080,,1228,JEROME STREET,Brooklyn,,3044520215,,BK-05,42,,,,,40.65368932,-73.87697918,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520215,,3162018,BBLOnly,321187559,,,1-to-1,2016,NB,1
0101000020E610000098AACD62167852C0C4E1D420AF534440,321187611,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972099,972099,,1229,JEROME STREET,Brooklyn,,3044520243,,BK-05,42,,,,,40.65378199,-73.87636633,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520243,,3162018,BBLOnly,321187611,,,1-to-1,2016,NB,1
0101000020E610000016DB28DB157852C0544A1982AD534440,321187620,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972098,972098,,1231,JEROME STREET,Brooklyn,,3044520242,,BK-05,42,,,,,40.65373255,-73.87633399,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520242,,3162018,BBLOnly,321187620,,,1-to-1,2016,NB,1
0101000020E610000054D65F44157852C0D2CD59FAAB534440,321187639,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972097,972097,,1233,JEROME STREET,Brooklyn,,3044520241,,BK-05,42,,,,,40.65368585,-73.87629804,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520241,,3162018,BBLOnly,321187639,,,1-to-1,2016,NB,1
0101000020E610000093D196AD147852C0D3BC885BAA534440,321187648,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972090,972090,,1235,JEROME STREET,Brooklyn,,3044520240,,BK-05,42,,,,,40.6536364,-73.87626209,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520240,,3162018,BBLOnly,321187648,,,1-to-1,2016,NB,1
0101000020E6100000D8A64622D37C52C092ACE4DFBE5A4440,320759087,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2/26/15,12/26/17,48775946631,946631,,7,STAGG STREET,Brooklyn,11206,3030220101,3400412,BK-01,34,511,BK90,40.70886213,-73.95022795,40.70895003,-73.95038659,9/13/16,New Construction,Non Prevailing Wage,420c,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,3400412,3030220101,,3162018,BINandBBL,320759087,,,1-to-1,2014,NB,4
0101000020E61000001840D742B97C52C0EF54025AA15A4440,320759078,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2/26/15,12/26/17,48775946628,946628,,40,SCHOLES STREET,Brooklyn,11206,3030400024,,BK-01,34,511,BK90,40.70824949,-73.94894435,40.70804906,-73.94880744,12/13/16,New Construction,Non Prevailing Wage,420c,0,1,5,0,0,0,0,4,1,1,0,0,0,0,6,0,6,6,,3030400024,,3162018,BBLOnly,320759078,,,1-to-1,2014,NB,6
0101000020E6100000276872B53E7C52C020F10AC8875A4440,310134949,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2/26/15,12/26/17,48775946632,946632,,198,MONTROSE AVENUE,Brooklyn,11206,3030630101,3325861,BK-01,34,493,BK78,40.70751023,-73.94126591,40.70726872,-73.94132744,12/26/17,New Construction,Non Prevailing Wage,420c,0,1,3,0,0,0,0,0,3,1,0,0,0,0,4,0,4,4,3325861,3030630101,,3162018,BINandBBL,310134949,,,1-to-1,2013,NB,4
0101000020E6100000005EFAF29D7C52C07AFB94DF795C4440,320759096,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2/26/15,12/26/17,48775946629,946629,,568,GRAHAM AVENUE,Brooklyn,11222,3027000006,,BK-01,33,499,BK76,40.72243644,-73.94734611,40.72246928,-73.94714045,3/30/17,New Construction,Non Prevailing Wage,420c,0,0,4,0,0,0,0,0,2,2,0,0,0,0,4,0,4,4,,3027000006,,3162018,BBLOnly,320759096,,,1-to-1,2014,NB,4
0101000020E6100000BF16CB5F277852C0826343F55E6F4440,220517689,60012,Norwood Gardens,6/29/16,,60012970105,970105,,3084,WEBSTER AVENUE,Bronx,10467,2033300052,,BX-07,11,425,BX43,40.87058532,-73.87777471,40.87008539,-73.87740321,,New Construction,Non Prevailing Wage,Article XI,0,0,93,24,0,1,16,37,45,20,0,0,0,0,118,0,118,118,,2033300052,,3162018,BBLOnly,220517689,,,1-to-1,2016,NB,118
0101000020E6100000E143CBB24E8052C0FC53CB52425F4440,122736762,44282,NYCHA FULTON HOUSES,12/28/16,,44282973906,973906,,425,WEST 18 STREET,Manhattan,10011,1007167506,,MN-04,3,89,MN13,40.74396177,-74.00473479,40.74421153,-74.00480337,,New Construction,Non Prevailing Wage,Article XI,0,32,48,0,79,1,52,69,39,0,0,0,0,0,160,0,160,160,,1007167506,,3162018,BBLOnly,122736762,,,1-to-1,2017,NB,160
0101000020E610000011F2AC6A2A7552C0056BFF7702614440,420656230,58625,ONE FLUSHING,12/29/16,,58625967648,967648,,133-45,41 AVENUE,Queens,11355,4050370064,,QN-07,20,871,QN22,40.75785422,-73.83025197,40.75788784,-73.83071391,,New Construction,Non Prevailing Wage,Article XI,0,66,105,60,0,1,60,90,57,25,0,0,0,0,232,0,232,232,,4050370064,,3162018,BBLOnly,420656230,,,1-to-1,2017,NB,232
0101000020E6100000C924E14ACF7A52C0D930F955EF594440,320612431,65119,ORIGINAL ME-CO ENTERPRISES LTD,8/10/16,,65119375598,375598,,303,STANHOPE STREET,Brooklyn,11237,3032590049,,BK-04,37,443,BK77,40.70252296,-73.91865699,40.70261645,-73.91890213,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,10,,3032590049,,3162018,BBLOnly,320612431,,,1-to-1,2014,NB,10
0101000020E6100000DC272E64017A52C08843FCE424574440,320623919,52722,Our Lady of Lourdes,8/18/15,,52722975847,975847,,1875,BROADWAY,Brooklyn,11207,3034680065,,BK-304,37,405,BK78,40.68070386,-73.90659827,40.68081343,-73.90633492,,New Construction,Non Prevailing Wage,420c,3,5,10,0,0,0,0,0,6,12,0,0,0,0,18,0,18,18,,3034680065,,3162018,Amanda_Manual,320623919,,,1-to-1,2015,NB,18
0101000020E61000003EF56120FC7952C0719BC2AD2F574440,320623884,52722,Our Lady of Lourdes,8/18/15,,52722958049,958049,,21-Nov,DESALES PLACE,Brooklyn,11207,3034680050,3034680050,BK-04,37,405,BK78,40.68080767,-73.90599963,40.68114254,-73.90601358,,New Construction,Non Prevailing Wage,420c,5,25,27,0,0,1,17,23,8,10,0,0,0,0,58,0,58,58,,3034680050,,3162018,Amanda_Manual,320623884,,,1-to-1,2015,A1,58
0101000020E6100000C517F5628B7952C04ACBED03B56C4440,220395515,51778,PARK HOUSE,12/31/14,,51778955507,955507,,411,EAST 178 STREET,Bronx,10457,2030280055,,BX-06,15,379,BX41,40.84905773,-73.89960631,40.84927415,-73.89913248,,New Construction,Non Prevailing Wage,420c,20,30,197,0,0,1,29,93,101,25,0,0,0,0,248,0,248,248,,2030280055,,3162018,Amanda_Manual,220395515,,,1-to-1,2015,NB,248
0101000020E610000008B385F7877C52C064D1325AE0574440,321197174,58793,PCMH. 500 GATES AVENUE,12/8/16,,58793974501,974501,,500,GATES AVENUE,Brooklyn,11216,3018140017,,BK-03,36,265,BK75,40.68674561,-73.94593921,40.68653419,-73.94579876,,New Construction,Prevailing Wage,420c,48,0,20,0,0,0,68,0,0,0,0,0,0,0,68,0,68,68,,3018140017,,3162018,BBLOnly,321197174,,,1-to-1,2016,NB,68
0101000020E6100000EDB3B1AF887A52C06904D9BAED554440,321192348,44332,HOPKINSON/PARK PLACE,2/10/17,,44332973751,973751,,1900B,PARK PLACE,Brooklyn,11233,3014680056,,BK-16,41,363,BK79,40.67148228,-73.91479433,40.67131744,-73.91459267,,New Construction,Non Prevailing Wage,Article XI,0,0,10,0,0,0,0,2,6,2,0,0,0,0,0,10,10,10,,3014680056,2 entries for 1 building,3162018,Amanda_Manual,321192348,,,many-to-1,2017,NB,17
0101000020E61000006D6DA7CE9F7E52C0A4AF185C905E4440,120103976,52075,PHIPPS PLAZA SOUTH/KB 25,11/24/14,3/30/17,52075953668,953668,,325,EAST 25 STREET,Manhattan,10010,1009310017,1090206,MN-06,2,66,MN20,40.73885475,-73.9792039,40.73878051,-73.97850386,3/30/17,New Construction,Non Prevailing Wage,Article XI,0,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,22,56,1090206,1009310017,2 entries for 1 building,3162018,Amanda_Manual,120103976,,,many-to-1,2014,NB,56
0101000020E6100000622D1DF7567852C0F85299DE55564440,320896349,52782,Pitkin Berriman,10/30/15,,52782958149,958149,,2501,PITKIN AVENUE,Brooklyn,11208,3040057501,,BK-05,37,1166,BK82,40.67423728,-73.88008128,40.67449553,-73.88030794,,New Construction,Non Prevailing Wage,420c,8,16,35,0,0,1,0,27,29,4,0,0,0,0,60,0,60,60,,3040057501,,3162018,BBLOnly,320896349,,,1-to-1,2015,NB,60
0101000020E6100000B05F0BD5287A52C0007FC6BF2E6E4440,220420202,51652,Praxis. 2270 Loring Place North,6/19/15,6/2/17,51652953622,953622,,2264,LORING PLACE NORTH,Bronx,10468,2032250010,2014915,BX-07,14,255,BX30,40.8609583,-73.90896974,40.86080167,-73.9087422,6/2/17,New Construction,Prevailing Wage,420c,51,0,14,0,0,1,51,10,5,0,0,0,0,0,66,0,66,66,2014915,2032250010,,3162018,BINandBBL,220420202,,,1-to-1,2015,NB,66
0101000020E61000008AC6A034107952C0A66011EC8D6F4440,220152395,60327,PROJECT RENEWAL.2865 CRESTON AVE.BEDFORD GREEN HOU,6/29/17,,60327971011,971011,,2865,CRESTON AVENUE,Bronx,10468,2033190046,,BX-07,14,40701,BX28,40.87093666,-73.89152467,40.87151862,-73.89161411,,New Construction,Prevailing Wage,420c,71,0,46,0,0,1,79,10,29,0,0,0,0,0,118,0,118,118,,2033190046,,3162018,Amanda_Manual,220152395,,,1-to-1,2017,NB,118
0101000020E610000001A81C72B77A52C042BB7D350B564440,320626943,52723,Prospect Plaza - Site 2,12/29/14,1/18/17,52723955764,955764,,396,SARATOGA AVENUE,Brooklyn,11233,3014630041,3425325,BK-16,41,363,BK79,40.67215904,-73.91689876,40.67221707,-73.91744664,1/18/17,New Construction,Prevailing Wage,420c,42,6,52,0,0,1,0,15,65,21,0,0,0,0,101,0,101,101,3425325,3014630041,,3162018,BBLOnly,320626943,,,1-to-1,2015,NB,101
0101000020E6100000238CD971C77A52C0C530920317564440,320626934,52723,Prospect Plaza - Site 2,12/29/14,1/18/17,52723955765,955765,,1750,PROSPECT PLACE,Brooklyn,11233,,,BK-16,41,363,BK79,40.67257733,-73.91842314,,,11/18/16,New Construction,Prevailing Wage,420c,20,4,24,0,0,0,0,1,47,0,0,0,0,0,48,0,48,48,3425182,3014630016,,3162018,BINandBBL,320626934,,,1-to-1,2015,NB,48
0101000020E6100000A4754CC4B87A52C000574F39E8554440,320908997,52893,PROSPECT PLAZA - SITE 3,3/22/16,,52893971549,971549,,1824,PARK PLACE,Brooklyn,11233,3014670035,3324688,BK-16,41,363,BK79,40.67162139,-73.91735725,40.67114941,-73.91752727,,New Construction,Non Prevailing Wage,420c,27,19,88,0,0,1,0,70,44,21,0,0,0,0,135,0,135,135,3324688,3014677501,,3162018,BBLOnly,320908997,,,1-to-1,2016,NB,135
0101000020E6100000669BE127CA7A52C0EFF04BBB20564440,320592523,45303,Prospect Plaza Redevelopment,6/30/14,7/11/16,45303972798,972798,,1751,PROSPECT PLACE,Brooklyn,11233,3014580052,3425177,BK-16,41,363,BK79,40.67256879,-73.91798334,40.67287389,-73.91858861,5/6/16,New Construction,Prevailing Wage,420c,0,13,19,0,0,0,0,1,31,0,0,0,0,0,32,0,32,32,3425177,3014580052,,3162018,BINandBBL,320592523,,,1-to-1,2014,NB,32
0101000020E61000006DE8E246BC7A52C0C704A9D21E564440,320592738,45303,Prospect Plaza Redevelopment,6/30/14,7/11/16,45303949086,949086,,1765,PROSPECT PLACE,Brooklyn,11233,3014580140,3425174,BK-16,41,363,BK79,40.67256325,-73.91792207,40.67281564,-73.91774151,7/11/16,New Construction,Prevailing Wage,420c,0,33,44,0,0,1,0,17,54,7,0,0,0,0,78,0,78,78,3425174,3014580140,,3162018,BINandBBL,320592738,,,1-to-1,2014,NB,78
0101000020E61000002E317D4CB77C52C0CEB51E74BF694440,121930474,51357,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),7/9/14,11/16/16,51357951689,951689,,525,WEST 145 STREET,Manhattan,10031,1020770014,1061933,MN-09,7,229,MN04,40.82561166,-73.94847852,40.8261552,-73.94868767,11/16/16,New Construction,Non Prevailing Wage,420c,0,15,48,0,15,1,19,48,12,0,0,0,0,0,79,0,79,79,1061933,1020770014,,3162018,BINandBBL,121930474,,,1-to-1,2014,A1,79
0101000020E6100000E4D772DB7C7F52C01DD53C8900634440,121193181,61738,"RIVERSIDE CENTER, BUILDING 1",11/16/16,,61738974201,974201,,400,WEST 61 STREET,Manhattan,10023,1011710154,,MN-07,6,151,MN14,40.77337692,-73.99079341,40.77345386,-73.99199568,,New Construction,Non Prevailing Wage,421a,0,0,156,0,0,0,32,31,93,0,0,0,0,0,156,0,156,646,,1011710154,,3162018,BBLOnly,121193181,,,1-to-1,2015,NB,656
0101000020E6100000E047DA32857F52C085460B2BF0624440,121192976,61741,"RIVERSIDE CENTER, BUILDING 3",11/16/16,,61741974109,974109,,10,RIVERSIDE BOULEVARD,Manhattan,10069,1011710155,,MN-07,6,151,MN14,40.77415101,-73.9918259,40.77295435,-73.9925048,,New Construction,Non Prevailing Wage,421a,0,0,64,0,0,0,11,10,41,2,0,0,0,0,64,0,64,272,,1011710155,,3162018,Amanda_Manual,121192976,,,1-to-1,2015,NB,288
,121181363,61741,"RIVERSIDE CENTER, BUILDING 3",11/16/16,,61741983464,983464,,10,RIVERSIDE BOULEVARD,Manhattan,10069,1011710155,,MN-07,6,151,MN14,40.77415101,-73.9918259,40.77295435,-73.9925048,,New Construction,Non Prevailing Wage,421a,0,0,64,0,0,0,11,10,41,2,0,0,0,0,64,0,64,272,,,completed 2015,3162018,Bill_Manual,121181363,,,1-to-1,2012,NB,273
0101000020E610000069F349387E7F52C0546C0E08DB624440,121193458,61736,"RIVERSIDE CENTER, BUILDING 4",11/16/16,,61736974200,974200,,663,WEST 59 STREET,Manhattan,10019,,,MN-07,6,151,MN14,40.77230931,-73.99207885,,,,New Construction,Non Prevailing Wage,421a,0,0,49,0,0,0,0,18,28,3,0,0,0,0,49,0,49,214,,1011710157,,3162018,Amanda_Manual,121193458,,,1-to-1,2015,NB,214
0101000020E6100000AACDC500C57B52C0A0FE92D85E594440,320374171,65124,SAINT MARKS APARTMENTS,4/10/17,,65124956113,956113,,618,BUSHWICK AVENUE,Brooklyn,11206,,,BK-04,,389,BK78,40.69820697,-73.93389911,,,,New Construction,Non Prevailing Wage,421a,0,0,20,0,0,0,1,9,10,0,0,0,0,0,20,0,20,99,,,,3162018,Spatial,320374171,,,1-to-1,2013,A1,99
0101000020E610000042469B3E167C52C023064F5B026B4440,121185751,65036,SAVANNA HALL,3/16/17,,65036945909,945909,,446,WEST 163 STREET,Manhattan,10032,1021100011,,MN-12,10,24301,MN36,40.83607502,-73.93834086,40.83600942,-73.9388577,,New Construction,Non Prevailing Wage,420c,0,0,72,0,0,1,73,0,0,0,0,0,0,0,73,0,73,73,,1021100011,,3162018,BBLOnly,121185751,,,1-to-1,2017,NB,73
0101000020E61000004A568F45647952C0C14B9969B5734440,220210581,50282,Selfhelp. 6469 Broadway. Van Courtlandt Green,6/26/14,,50282948970,948970,,6469,BROADWAY,Bronx,10471,2058517501,2084826,BX-08,11,345,BX22,40.90417108,-73.89640836,40.90397377,-73.8967451,7/18/16,New Construction,Non Prevailing Wage,420c,0,8,77,0,0,1,85,1,0,0,0,0,0,0,86,0,86,86,2084826,2058517501,,3162018,Amanda_Manual,220210581,,,1-to-1,2014,NB,86
,220210581,50282,Selfhelp. 6469 Broadway. Van Courtlandt Green,6/26/14,,50282983486,983486,948970,6469,BROADWAY,Bronx,10471,2058517501,2084826,BX-08,11,345,BX22,40.90417108,-73.89640836,40.90397377,-73.8967451,,New Construction,Non Prevailing Wage,420c,0,8,77,0,0,1,85,1,0,0,0,0,0,0,86,0,86,86,,,completed 2016.,3162018,Bill_Manual,220210581,,,1-to-1,2014,NB,86
0101000020E6100000FEBE9890037852C0EE697F4EDE534440,321195540,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979259,979259,,475,VANDALIA AVENUE,Brooklyn,11239,3044520290,,BK-05,42,1070,BK82,40.65503481,-73.87493682,40.65522176,-73.87521758,,New Construction,Non Prevailing Wage,420c,3,1,4,0,0,0,0,0,1,7,0,0,0,0,8,0,8,8,,3044520290,,3162018,BBLOnly,321195540,,,1-to-1,2017,NB,8
0101000020E610000011B1B951017852C0AB3FC230E0534440,321195559,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979260,979260,,479,VANDALIA AVENUE,Brooklyn,11239,3044520289,,BK-05,42,1070,BK82,40.6550704,-73.87485025,40.65527925,-73.87508052,,New Construction,Non Prevailing Wage,420c,0,0,8,0,0,0,1,0,7,0,0,0,0,0,8,0,8,8,,3044520289,,3162018,BBLOnly,321195559,,,1-to-1,2017,NB,8
0101000020E61000003F8124AAFF7752C0E08143A0E1534440,321195835,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979261,979261,,481,VANDALIA AVENUE,Brooklyn,11239,3044520288,,BK-05,42,1070,BK82,40.65508956,-73.87480697,40.65532306,-73.87497953,,New Construction,Non Prevailing Wage,420c,3,2,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520288,,3162018,BBLOnly,321195835,,,1-to-1,2017,NB,8
0101000020E61000002E1C6BF3FD7752C0864AAF0FE3534440,321195577,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979262,979262,,483,VANDALIA AVENUE,Brooklyn,11239,3044520287,,BK-05,42,1070,BK82,40.65510873,-73.87476008,40.65536686,-73.87487493,,New Construction,Non Prevailing Wage,420c,3,2,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520287,,3162018,BBLOnly,321195577,,,1-to-1,2017,NB,8
0101000020E6100000942FCB4BFC7752C0BB8C307FE4534440,321195504,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979263,979263,,485,VANDALIA AVENUE,Brooklyn,11239,3044520286,,BK-05,42,1070,BK82,40.65512789,-73.8747168,40.65541067,-73.87477393,,New Construction,Non Prevailing Wage,420c,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520286,,3162018,BBLOnly,321195504,,,1-to-1,2017,NB,8
0101000020E610000083CA1195FA7752C061559CEEE5534440,321195522,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979264,979264,,487,VANDALIA AVENUE,Brooklyn,11239,3044520285,,BK-05,42,1070,BK82,40.65514431,-73.87467352,40.65545447,-73.87466933,,New Construction,Non Prevailing Wage,420c,2,3,3,0,0,0,0,1,4,3,0,0,0,0,8,0,8,8,,3044520285,,3162018,BBLOnly,321195522,,,1-to-1,2017,NB,8
0101000020E6100000726558DEF87752C0071E085EE7534440,321195531,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979265,979265,,489,VANDALIA AVENUE,Brooklyn,11239,3044520284,,BK-05,42,1070,BK82,40.65516348,-73.87463023,40.65549827,-73.87456473,,New Construction,Non Prevailing Wage,420c,2,3,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520284,,3162018,BBLOnly,321195531,,,1-to-1,2017,NB,8
0101000020E610000061009F27F77752C0ADE673CDE8534440,321195513,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979266,979266,,491,VANDALIA AVENUE,Brooklyn,11239,3044520283,,BK-05,42,1070,BK82,40.65518265,-73.87458695,40.65554207,-73.87446013,,New Construction,Non Prevailing Wage,420c,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520283,,3162018,BBLOnly,321195513,,,1-to-1,2017,NB,8
0101000020E61000008ED00980F57752C0E128F53CEA534440,321195568,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979267,979267,,493,VANDALIA AVENUE,Brooklyn,11239,3044520282,,BK-05,42,1070,BK82,40.65520181,-73.87454006,40.65558588,-73.87435914,,New Construction,Non Prevailing Wage,420c,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520282,,3162018,BBLOnly,321195568,,,1-to-1,2017,NB,8
0101000020E6100000E0B0E1A7F97752C01761AB80D2534440,321195675,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979270,979270,,494,VANDALIA AVENUE,Brooklyn,11239,3044520441,,BK-05,42,1070,BK82,40.6550813,-73.87477815,40.65486153,-73.87461278,,New Construction,Non Prevailing Wage,420c,0,0,7,0,0,1,1,1,6,0,0,0,0,0,8,0,8,8,,3044520441,,3162018,BBLOnly,321195675,,,1-to-1,2017,NB,8
0101000020E6100000B6AE45C9F37752C087F160ACEB534440,321195498,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979268,979268,,495,VANDALIA AVENUE,Brooklyn,11239,3044520281,,BK-05,,1070,BK82,40.65521823,-73.87449678,40.65562968,-73.87425453,,New Construction,Non Prevailing Wage,420c,3,2,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520281,,3162018,BBLOnly,321195498,,,1-to-1,2017,NB,8
0101000020E6100000CF4B28F1F77752C04CA32CF0D3534440,321195666,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979271,979271,,496,VANDALIA AVENUE,Brooklyn,11239,3044520442,,BK-05,42,1070,BK82,40.65511416,-73.87470601,40.65490534,-73.87450818,,New Construction,Non Prevailing Wage,420c,1,3,4,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8,,3044520442,,3162018,BBLOnly,321195666,,,1-to-1,2017,NB,8
0101000020E6100000FBB8ECC6F17752C0F80AC160ED534440,321195489,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979269,979269,,497,VANDALIA AVENUE,Brooklyn,11239,3044520280,,BK-05,42,1070,BK82,40.6552374,-73.8744535,40.6556817,-73.8741319,,New Construction,Non Prevailing Wage,420c,3,2,3,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8,,3044520280,,3162018,BBLOnly,321195489,,,1-to-1,2017,NB,8
0101000020E6100000FC1B9349F67752C0F26B985FD5534440,321195657,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979272,979272,,498,VANDALIA AVENUE,Brooklyn,11239,3044520443,,BK-05,42,1070,BK82,40.65514427,-73.87463027,40.65494914,-73.87440719,,New Construction,Non Prevailing Wage,420c,2,4,2,0,0,0,1,1,5,0,1,0,0,0,8,0,8,8,,3044520443,,3162018,BBLOnly,321195657,,,1-to-1,2017,NB,8
0101000020E6100000EBB6D992F47752C027AE19CFD6534440,321195639,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979273,979273,,500,VANDALIA AVENUE,Brooklyn,11239,3044520444,,BK-05,42,1070,BK82,40.65517712,-73.87455452,40.65499295,-73.87430259,,New Construction,Non Prevailing Wage,420c,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520444,,3162018,BBLOnly,321195639,,,1-to-1,2017,NB,8
0101000020E6100000DA5120DCF27752C0CD76853ED8534440,321195648,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979274,979274,,502,VANDALIA AVENUE,Brooklyn,11239,3044520445,,BK-05,42,1070,BK82,40.65520724,-73.87448239,40.65503675,-73.87419799,,New Construction,Non Prevailing Wage,420c,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520445,,3162018,BBLOnly,321195648,,,1-to-1,2017,NB,8
0101000020E6100000C9EC6625F17752C0733FF1ADD9534440,321195602,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979275,979275,,504,VANDALIA AVENUE,Brooklyn,11239,3044520446,,BK-05,42,1070,BK82,40.65523735,-73.87440664,40.65508055,-73.87409339,,New Construction,Non Prevailing Wage,420c,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520446,,3162018,BBLOnly,321195602,,,1-to-1,2017,NB,8
0101000020E61000002F00C77DEF7752C0969C6E34DB534440,321195611,54360,SPRING CREEK PHASE 4B-1,12/28/17,,54360979276,979276,,506,VANDALIA AVENUE,Brooklyn,11239,3044520447,,BK-05,42,1070,BK82,40.6552702,-73.8743345,40.6551271,-73.87399239,,New Construction,Non Prevailing Wage,420c,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,,3044520447,,3162018,BBLOnly,321195611,,,1-to-1,2017,NB,8
